input_id,source_id,"coordinates(rows,col)"
masktif/rgbnir11024-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-2048_a.tif,"2048-2560,1024-1536"
masktif/rgbnir11024-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-2560_a.tif,"2560-3072,1024-1536"
masktif/rgbnir11024-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-3072_a.tif,"3072-3584,1024-1536"
masktif/rgbnir11024-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-3584_a.tif,"3584-4096,1024-1536"
masktif/rgbnir11024-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-4096_a.tif,"4096-4608,1024-1536"
masktif/rgbnir11024-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-4608_a.tif,"4608-5120,1024-1536"
masktif/rgbnir11024-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-5120_a.tif,"5120-5632,1024-1536"
masktif/rgbnir11024-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11024-5632_a.tif,"5632-6144,1024-1536"
masktif/rgbnir11536-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-0_a.tif,"0-512,1536-2048"
masktif/rgbnir11536-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-512_a.tif,"512-1024,1536-2048"
masktif/rgbnir11536-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-1024_a.tif,"1024-1536,1536-2048"
masktif/rgbnir11536-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-1536_a.tif,"1536-2048,1536-2048"
masktif/rgbnir11536-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-2048_a.tif,"2048-2560,1536-2048"
masktif/rgbnir11536-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-2560_a.tif,"2560-3072,1536-2048"
masktif/rgbnir11536-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-3072_a.tif,"3072-3584,1536-2048"
masktif/rgbnir11536-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-3584_a.tif,"3584-4096,1536-2048"
masktif/rgbnir11536-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-4096_a.tif,"4096-4608,1536-2048"
masktif/rgbnir11536-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-4608_a.tif,"4608-5120,1536-2048"
masktif/rgbnir11536-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-5120_a.tif,"5120-5632,1536-2048"
masktif/rgbnir11536-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir11536-5632_a.tif,"5632-6144,1536-2048"
masktif/rgbnir12048-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-0_a.tif,"0-512,2048-2560"
masktif/rgbnir12048-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-512_a.tif,"512-1024,2048-2560"
masktif/rgbnir12048-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-1024_a.tif,"1024-1536,2048-2560"
masktif/rgbnir12048-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-1536_a.tif,"1536-2048,2048-2560"
masktif/rgbnir12048-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-2048_a.tif,"2048-2560,2048-2560"
masktif/rgbnir12048-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-2560_a.tif,"2560-3072,2048-2560"
masktif/rgbnir12048-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-3072_a.tif,"3072-3584,2048-2560"
masktif/rgbnir12048-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-3584_a.tif,"3584-4096,2048-2560"
masktif/rgbnir12048-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-4096_a.tif,"4096-4608,2048-2560"
masktif/rgbnir12048-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-4608_a.tif,"4608-5120,2048-2560"
masktif/rgbnir12048-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-5120_a.tif,"5120-5632,2048-2560"
masktif/rgbnir12048-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12048-5632_a.tif,"5632-6144,2048-2560"
masktif/rgbnir12560-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-0_a.tif,"0-512,2560-3072"
masktif/rgbnir12560-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-512_a.tif,"512-1024,2560-3072"
masktif/rgbnir12560-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-1024_a.tif,"1024-1536,2560-3072"
masktif/rgbnir12560-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-1536_a.tif,"1536-2048,2560-3072"
masktif/rgbnir12560-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-2048_a.tif,"2048-2560,2560-3072"
masktif/rgbnir12560-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-2560_a.tif,"2560-3072,2560-3072"
masktif/rgbnir12560-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-3072_a.tif,"3072-3584,2560-3072"
masktif/rgbnir12560-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-3584_a.tif,"3584-4096,2560-3072"
masktif/rgbnir12560-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-4096_a.tif,"4096-4608,2560-3072"
masktif/rgbnir12560-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-4608_a.tif,"4608-5120,2560-3072"
masktif/rgbnir12560-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-5120_a.tif,"5120-5632,2560-3072"
masktif/rgbnir12560-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir12560-5632_a.tif,"5632-6144,2560-3072"
masktif/rgbnir13072-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-0_a.tif,"0-512,3072-3584"
masktif/rgbnir13072-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-512_a.tif,"512-1024,3072-3584"
masktif/rgbnir13072-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-1024_a.tif,"1024-1536,3072-3584"
masktif/rgbnir13072-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-1536_a.tif,"1536-2048,3072-3584"
masktif/rgbnir13072-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-2048_a.tif,"2048-2560,3072-3584"
masktif/rgbnir13072-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-2560_a.tif,"2560-3072,3072-3584"
masktif/rgbnir13072-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-3072_a.tif,"3072-3584,3072-3584"
masktif/rgbnir13072-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-3584_a.tif,"3584-4096,3072-3584"
masktif/rgbnir13072-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-4096_a.tif,"4096-4608,3072-3584"
masktif/rgbnir13072-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-4608_a.tif,"4608-5120,3072-3584"
masktif/rgbnir13072-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-5120_a.tif,"5120-5632,3072-3584"
masktif/rgbnir13072-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13072-5632_a.tif,"5632-6144,3072-3584"
masktif/rgbnir13584-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-0_a.tif,"0-512,3584-4096"
masktif/rgbnir13584-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-512_a.tif,"512-1024,3584-4096"
masktif/rgbnir13584-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-1024_a.tif,"1024-1536,3584-4096"
masktif/rgbnir13584-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-1536_a.tif,"1536-2048,3584-4096"
masktif/rgbnir13584-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-2048_a.tif,"2048-2560,3584-4096"
masktif/rgbnir13584-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-2560_a.tif,"2560-3072,3584-4096"
masktif/rgbnir13584-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-3072_a.tif,"3072-3584,3584-4096"
masktif/rgbnir13584-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-3584_a.tif,"3584-4096,3584-4096"
masktif/rgbnir13584-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-4096_a.tif,"4096-4608,3584-4096"
masktif/rgbnir13584-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-4608_a.tif,"4608-5120,3584-4096"
masktif/rgbnir13584-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-5120_a.tif,"5120-5632,3584-4096"
masktif/rgbnir13584-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir13584-5632_a.tif,"5632-6144,3584-4096"
masktif/rgbnir14096-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-0_a.tif,"0-512,4096-4608"
masktif/rgbnir14096-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-512_a.tif,"512-1024,4096-4608"
masktif/rgbnir14096-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-1024_a.tif,"1024-1536,4096-4608"
masktif/rgbnir14096-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-1536_a.tif,"1536-2048,4096-4608"
masktif/rgbnir14096-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-2048_a.tif,"2048-2560,4096-4608"
masktif/rgbnir14096-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-2560_a.tif,"2560-3072,4096-4608"
masktif/rgbnir14096-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-3072_a.tif,"3072-3584,4096-4608"
masktif/rgbnir14096-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-3584_a.tif,"3584-4096,4096-4608"
masktif/rgbnir14096-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-4096_a.tif,"4096-4608,4096-4608"
masktif/rgbnir14096-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-4608_a.tif,"4608-5120,4096-4608"
masktif/rgbnir14096-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-5120_a.tif,"5120-5632,4096-4608"
masktif/rgbnir14096-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14096-5632_a.tif,"5632-6144,4096-4608"
masktif/rgbnir14608-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-0_a.tif,"0-512,4608-5120"
masktif/rgbnir14608-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-512_a.tif,"512-1024,4608-5120"
masktif/rgbnir14608-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-1024_a.tif,"1024-1536,4608-5120"
masktif/rgbnir14608-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-1536_a.tif,"1536-2048,4608-5120"
masktif/rgbnir14608-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-2048_a.tif,"2048-2560,4608-5120"
masktif/rgbnir14608-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-2560_a.tif,"2560-3072,4608-5120"
masktif/rgbnir14608-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-3072_a.tif,"3072-3584,4608-5120"
masktif/rgbnir14608-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-3584_a.tif,"3584-4096,4608-5120"
masktif/rgbnir14608-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-4096_a.tif,"4096-4608,4608-5120"
masktif/rgbnir14608-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-4608_a.tif,"4608-5120,4608-5120"
masktif/rgbnir14608-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-5120_a.tif,"5120-5632,4608-5120"
masktif/rgbnir14608-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir14608-5632_a.tif,"5632-6144,4608-5120"
masktif/rgbnir15120-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-0_a.tif,"0-512,5120-5632"
masktif/rgbnir15120-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-512_a.tif,"512-1024,5120-5632"
masktif/rgbnir15120-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-1024_a.tif,"1024-1536,5120-5632"
masktif/rgbnir15120-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-1536_a.tif,"1536-2048,5120-5632"
masktif/rgbnir15120-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-2048_a.tif,"2048-2560,5120-5632"
masktif/rgbnir15120-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-2560_a.tif,"2560-3072,5120-5632"
masktif/rgbnir15120-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-3072_a.tif,"3072-3584,5120-5632"
masktif/rgbnir15120-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-3584_a.tif,"3584-4096,5120-5632"
masktif/rgbnir15120-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-4096_a.tif,"4096-4608,5120-5632"
masktif/rgbnir15120-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-4608_a.tif,"4608-5120,5120-5632"
masktif/rgbnir15120-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-5120_a.tif,"5120-5632,5120-5632"
masktif/rgbnir15120-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15120-5632_a.tif,"5632-6144,5120-5632"
masktif/rgbnir15632-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-0_a.tif,"0-512,5632-6144"
masktif/rgbnir15632-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-512_a.tif,"512-1024,5632-6144"
masktif/rgbnir15632-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-1024_a.tif,"1024-1536,5632-6144"
masktif/rgbnir15632-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-1536_a.tif,"1536-2048,5632-6144"
masktif/rgbnir15632-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-2048_a.tif,"2048-2560,5632-6144"
masktif/rgbnir15632-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-2560_a.tif,"2560-3072,5632-6144"
masktif/rgbnir15632-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-3072_a.tif,"3072-3584,5632-6144"
masktif/rgbnir15632-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-3584_a.tif,"3584-4096,5632-6144"
masktif/rgbnir15632-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-4096_a.tif,"4096-4608,5632-6144"
masktif/rgbnir15632-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-4608_a.tif,"4608-5120,5632-6144"
masktif/rgbnir15632-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-5120_a.tif,"5120-5632,5632-6144"
masktif/rgbnir15632-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir15632-5632_a.tif,"5632-6144,5632-6144"
masktif/rgbnir20-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-0_a.tif,"0-512,0-512"
masktif/rgbnir20-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-512_a.tif,"512-1024,0-512"
masktif/rgbnir20-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-1024_a.tif,"1024-1536,0-512"
masktif/rgbnir20-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-1536_a.tif,"1536-2048,0-512"
masktif/rgbnir20-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-2048_a.tif,"2048-2560,0-512"
masktif/rgbnir20-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-2560_a.tif,"2560-3072,0-512"
masktif/rgbnir20-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-3072_a.tif,"3072-3584,0-512"
masktif/rgbnir20-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-3584_a.tif,"3584-4096,0-512"
masktif/rgbnir20-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-4096_a.tif,"4096-4608,0-512"
masktif/rgbnir20-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-4608_a.tif,"4608-5120,0-512"
masktif/rgbnir20-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-5120_a.tif,"5120-5632,0-512"
masktif/rgbnir20-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir20-5632_a.tif,"5632-6144,0-512"
masktif/rgbnir2512-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-0_a.tif,"0-512,512-1024"
masktif/rgbnir2512-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-512_a.tif,"512-1024,512-1024"
masktif/rgbnir2512-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-1024_a.tif,"1024-1536,512-1024"
masktif/rgbnir2512-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-1536_a.tif,"1536-2048,512-1024"
masktif/rgbnir2512-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-2048_a.tif,"2048-2560,512-1024"
masktif/rgbnir2512-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-2560_a.tif,"2560-3072,512-1024"
masktif/rgbnir2512-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-3072_a.tif,"3072-3584,512-1024"
masktif/rgbnir2512-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-3584_a.tif,"3584-4096,512-1024"
masktif/rgbnir2512-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-4096_a.tif,"4096-4608,512-1024"
masktif/rgbnir2512-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-4608_a.tif,"4608-5120,512-1024"
masktif/rgbnir2512-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-5120_a.tif,"5120-5632,512-1024"
masktif/rgbnir2512-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir2512-5632_a.tif,"5632-6144,512-1024"
masktif/rgbnir21024-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-0_a.tif,"0-512,1024-1536"
masktif/rgbnir21024-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-512_a.tif,"512-1024,1024-1536"
masktif/rgbnir21024-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-1024_a.tif,"1024-1536,1024-1536"
masktif/rgbnir21024-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-1536_a.tif,"1536-2048,1024-1536"
masktif/rgbnir21024-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-2048_a.tif,"2048-2560,1024-1536"
masktif/rgbnir21024-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-2560_a.tif,"2560-3072,1024-1536"
masktif/rgbnir21024-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-3072_a.tif,"3072-3584,1024-1536"
masktif/rgbnir21024-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-3584_a.tif,"3584-4096,1024-1536"
masktif/rgbnir21024-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-4096_a.tif,"4096-4608,1024-1536"
masktif/rgbnir21024-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-4608_a.tif,"4608-5120,1024-1536"
masktif/rgbnir21024-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-5120_a.tif,"5120-5632,1024-1536"
masktif/rgbnir21024-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21024-5632_a.tif,"5632-6144,1024-1536"
masktif/rgbnir21536-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-0_a.tif,"0-512,1536-2048"
masktif/rgbnir21536-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-512_a.tif,"512-1024,1536-2048"
masktif/rgbnir21536-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-1024_a.tif,"1024-1536,1536-2048"
masktif/rgbnir21536-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-1536_a.tif,"1536-2048,1536-2048"
masktif/rgbnir21536-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-2048_a.tif,"2048-2560,1536-2048"
masktif/rgbnir21536-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-2560_a.tif,"2560-3072,1536-2048"
masktif/rgbnir21536-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-3072_a.tif,"3072-3584,1536-2048"
masktif/rgbnir21536-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-3584_a.tif,"3584-4096,1536-2048"
masktif/rgbnir21536-4096_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-4096_a.tif,"4096-4608,1536-2048"
masktif/rgbnir21536-4608_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-4608_a.tif,"4608-5120,1536-2048"
masktif/rgbnir21536-5120_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-5120_a.tif,"5120-5632,1536-2048"
masktif/rgbnir21536-5632_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir21536-5632_a.tif,"5632-6144,1536-2048"
masktif/rgbnir22048-0_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-0_a.tif,"0-512,2048-2560"
masktif/rgbnir22048-512_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-512_a.tif,"512-1024,2048-2560"
masktif/rgbnir22048-1024_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-1024_a.tif,"1024-1536,2048-2560"
masktif/rgbnir22048-1536_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-1536_a.tif,"1536-2048,2048-2560"
masktif/rgbnir22048-2048_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-2048_a.tif,"2048-2560,2048-2560"
masktif/rgbnir22048-2560_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-2560_a.tif,"2560-3072,2048-2560"
masktif/rgbnir22048-3072_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-3072_a.tif,"3072-3584,2048-2560"
masktif/rgbnir22048-3584_a.tif,/home/jgonzalez/Test_2019/Test_network/data/train/masks/masktif/rgbnir22048-3584_a.tif,"3584-4096,2048-2560"
